Id,PAXCOUNT,SALESCHANNEL,TRIPTYPEDESC,PURCHASELEAD,LENGTHOFSTAY,flight_hour,flight_day,ROUTE,geoNetwork_country,BAGGAGE_CATEGORY,SEAT_CATEGORY,FNB_CATEGORY,INS_FLAG,flightDuration_hour
32065,5,Internet,RoundTrip,102,4,11,Wed,HKTPVG,China,1,0,0,0,5.33
32066,1,Internet,RoundTrip,44,4,15,Mon,HKTPVG,China,0,0,0,0,5.33
32067,2,Internet,RoundTrip,268,4,16,Wed,HKTPVG,Thailand,1,0,0,0,5.33
32068,1,Internet,RoundTrip,6,4,11,Tue,HKTPVG,Indonesia,0,0,0,1,5.33
32069,4,Internet,RoundTrip,111,4,21,Mon,HKTPVG,(not set),0,0,0,0,5.33
32070,1,Internet,RoundTrip,65,4,6,Tue,HKTSYD,Australia,0,0,0,0,8.58
32071,2,Internet,RoundTrip,18,4,7,Sun,HKTSYD,Australia,0,1,0,0,8.58
32072,2,Internet,RoundTrip,26,4,2,Sat,HKTSYD,Australia,0,0,0,0,8.58
32073,1,Internet,RoundTrip,64,4,5,Tue,HKTSYD,Australia,1,0,0,0,8.58
32074,1,Internet,RoundTrip,2,4,10,Sat,HKTSYD,Australia,0,1,1,0,8.58
32075,1,Internet,RoundTrip,89,4,6,Sat,HKTSYD,Australia,0,0,0,0,8.58
32076,1,Mobile,RoundTrip,91,4,2,Thu,HKTSYD,Australia,0,1,0,0,8.58
32077,2,Internet,RoundTrip,71,4,9,Tue,HKTSYD,Australia,1,0,0,0,8.58
32078,1,Internet,RoundTrip,72,4,13,Thu,HKTSYD,Australia,0,0,1,0,8.58
32079,1,Internet,RoundTrip,61,4,20,Wed,HKTSYD,Australia,1,0,0,0,8.58
32080,1,Internet,RoundTrip,126,4,1,Fri,HKTSYD,Australia,0,0,0,0,8.58
32081,2,Internet,RoundTrip,27,4,1,Sun,HKTSYD,Australia,0,0,1,0,8.58
32082,1,Internet,RoundTrip,27,4,7,Thu,HKTSYD,Australia,0,0,0,1,8.58
32083,1,Internet,RoundTrip,61,4,9,Sun,HKTSYD,Australia,1,1,1,0,8.58
32084,1,Internet,RoundTrip,28,4,21,Wed,HKTSYD,Australia,0,1,0,0,8.58
32085,1,Internet,RoundTrip,72,4,11,Tue,HKTSYD,Australia,1,1,0,0,8.58
32086,1,Internet,RoundTrip,16,4,13,Tue,HKTSYD,Australia,0,0,0,0,8.58
32087,2,Internet,RoundTrip,6,4,9,Thu,HKTSYD,Australia,1,0,0,0,8.58
32088,1,Internet,RoundTrip,94,4,23,Mon,HKTSYD,Australia,0,1,1,0,8.58
32089,2,Internet,RoundTrip,37,4,6,Thu,HKTSYD,Australia,1,0,0,0,8.58
32090,1,Internet,RoundTrip,1,4,11,Mon,HKTSYD,Australia,0,0,0,0,8.58
32091,1,Internet,RoundTrip,245,4,7,Thu,HKTSYD,Australia,0,1,1,0,8.58
32092,6,Internet,RoundTrip,303,4,2,Sat,HKTSYD,Australia,0,0,1,0,8.58
32093,1,Internet,RoundTrip,105,4,4,Thu,HKTSYD,Australia,0,1,1,0,8.58
32094,1,Mobile,RoundTrip,48,4,22,Thu,HKTSYD,Australia,0,1,1,0,8.58
32095,2,Internet,RoundTrip,29,4,12,Wed,HKTSYD,Australia,1,1,1,0,8.58
32096,2,Internet,RoundTrip,47,4,12,Thu,HKTSYD,Australia,0,0,0,0,8.58
32097,1,Internet,RoundTrip,72,4,12,Tue,HKTSYD,Australia,0,1,1,0,8.58
32098,1,Internet,RoundTrip,111,4,13,Tue,HKTSYD,South Korea,1,0,0,0,8.58
32099,1,Internet,RoundTrip,26,4,11,Wed,HKTSYD,Australia,0,1,0,0,8.58
32100,2,Internet,RoundTrip,29,4,12,Wed,HKTSYD,Australia,1,1,1,0,8.58
32101,1,Internet,RoundTrip,33,4,0,Fri,HKTSYD,Australia,0,0,1,0,8.58
32102,1,Internet,RoundTrip,32,4,2,Sat,HKTSYD,Australia,0,1,0,0,8.58
32103,1,Internet,RoundTrip,7,4,12,Tue,HKTSYD,Australia,0,0,0,0,8.58
32104,1,Internet,RoundTrip,3,4,8,Tue,HKTSYD,Australia,0,1,0,0,8.58
32105,1,Internet,RoundTrip,5,4,23,Wed,HKTSYD,Australia,1,0,1,0,8.58
32106,1,Internet,RoundTrip,21,4,4,Mon,HKTSYD,Australia,1,1,1,0,8.58
32107,1,Internet,RoundTrip,1,4,23,Thu,HKTSYD,Thailand,1,1,0,0,8.58
32108,4,Internet,RoundTrip,200,4,11,Sun,HKTSYD,Australia,0,0,0,0,8.58
32109,1,Internet,RoundTrip,25,4,5,Wed,HKTSYD,Australia,0,0,0,0,8.58
32110,1,Internet,RoundTrip,38,4,9,Tue,HKTSYD,Australia,0,0,0,1,8.58
32111,2,Internet,RoundTrip,49,4,15,Fri,HKTTPE,Taiwan,1,1,1,0,4.67
32112,6,Internet,RoundTrip,38,4,6,Wed,HKTTPE,Taiwan,1,0,0,0,4.67
32113,3,Internet,RoundTrip,44,4,11,Tue,HKTTPE,Taiwan,1,1,1,0,4.67
32114,1,Mobile,RoundTrip,101,4,9,Wed,HKTTPE,Taiwan,1,0,0,0,4.67
32115,2,Internet,RoundTrip,51,4,12,Tue,HKTTPE,Taiwan,0,0,1,0,4.67
32116,1,Mobile,RoundTrip,8,4,15,Wed,HKTTPE,Thailand,1,0,0,0,4.67
32117,2,Mobile,RoundTrip,76,4,8,Sat,HKTTPE,Taiwan,0,0,1,0,4.67
32118,2,Internet,RoundTrip,86,4,15,Mon,HKTTPE,Taiwan,1,0,0,0,4.67
32119,1,Internet,RoundTrip,27,4,7,Wed,HKTTPE,Taiwan,0,0,0,0,4.67
32120,1,Internet,RoundTrip,9,4,4,Sat,HKTTPE,Thailand,1,1,1,0,4.67
32121,1,Internet,RoundTrip,52,4,12,Tue,HKTTPE,Taiwan,0,0,0,0,4.67
32122,2,Internet,RoundTrip,65,4,1,Fri,HKTTPE,Taiwan,1,0,0,0,4.67
32123,1,Mobile,RoundTrip,49,4,2,Mon,HKTTPE,Taiwan,0,0,0,0,4.67
32124,2,Mobile,RoundTrip,87,4,1,Mon,HKTTPE,Taiwan,1,0,1,0,4.67
32125,2,Internet,RoundTrip,225,4,16,Tue,HKTTPE,Taiwan,1,0,1,0,4.67
32126,2,Internet,RoundTrip,38,4,14,Sun,HKTTPE,Taiwan,1,0,0,0,4.67
32127,1,Internet,RoundTrip,6,4,12,Wed,HKTTPE,Taiwan,1,1,1,0,4.67
32128,1,Internet,RoundTrip,51,4,3,Thu,HKTTPE,Taiwan,0,0,0,0,4.67
32129,1,Mobile,RoundTrip,49,4,2,Mon,HKTTPE,Taiwan,0,0,0,0,4.67
32130,2,Internet,RoundTrip,50,4,17,Sat,HKTTPE,United States,0,1,0,0,4.67
32131,2,Internet,RoundTrip,61,4,5,Tue,HKTTPE,Taiwan,1,0,0,0,4.67
32132,2,Internet,RoundTrip,78,4,14,Tue,HKTTPE,Taiwan,1,0,0,0,4.67
32133,1,Internet,RoundTrip,225,4,2,Tue,HKTTPE,Taiwan,1,0,1,0,4.67
32134,4,Internet,RoundTrip,41,4,5,Thu,HKTTPE,Taiwan,1,0,0,0,4.67
32135,1,Internet,RoundTrip,15,4,13,Wed,HKTTPE,Taiwan,0,0,0,0,4.67
32136,2,Internet,RoundTrip,128,4,11,Wed,HKTTPE,Philippines,0,0,0,0,4.67
32137,2,Internet,RoundTrip,6,4,7,Tue,HKTTPE,Thailand,0,1,0,1,4.67
32138,2,Internet,RoundTrip,63,4,15,Fri,HKTTPE,Taiwan,0,0,0,0,4.67
32139,2,Internet,RoundTrip,25,4,4,Sun,HKTTPE,Taiwan,1,1,0,0,4.67
32140,6,Internet,RoundTrip,43,4,3,Wed,HKTTPE,Taiwan,1,1,1,0,4.67
32141,2,Internet,RoundTrip,61,4,4,Tue,HKTTPE,Taiwan,1,0,0,0,4.67
32142,1,Internet,RoundTrip,11,4,9,Thu,HKTTPE,Taiwan,1,0,0,0,4.67
32143,1,Internet,RoundTrip,9,4,15,Tue,HKTTPE,Thailand,0,0,0,1,4.67
32144,1,Internet,RoundTrip,11,4,8,Thu,HKTTPE,Taiwan,1,0,0,0,4.67
32145,2,Mobile,RoundTrip,78,4,12,Sun,HKTTPE,Taiwan,1,0,0,0,4.67
32146,1,Internet,RoundTrip,21,4,10,Thu,HKTTPE,Thailand,0,0,0,0,4.67
32147,1,Internet,RoundTrip,4,4,7,Thu,HKTTPE,Taiwan,0,0,0,0,4.67
32148,1,Internet,RoundTrip,11,4,8,Thu,HKTTPE,Taiwan,1,0,0,0,4.67
32149,1,Internet,RoundTrip,30,4,12,Thu,HKTTPE,India,1,0,0,0,4.67
32150,1,Internet,RoundTrip,48,4,4,Fri,HKTTPE,Taiwan,0,0,0,0,4.67
32151,2,Internet,RoundTrip,51,4,12,Sun,HKTTPE,Taiwan,1,0,0,0,4.67
32152,4,Internet,RoundTrip,40,4,11,Mon,HKTWUH,China,1,0,0,1,5.13
32153,1,Mobile,RoundTrip,72,4,5,Wed,HKTWUH,China,0,0,0,0,5.13
32154,1,Internet,RoundTrip,33,4,8,Mon,HNDIKA,Japan,0,0,1,0,8.15
32155,1,Mobile,RoundTrip,40,4,3,Mon,HNDIKA,Japan,1,0,0,0,8.15
32156,2,Internet,RoundTrip,95,4,1,Sun,HNDJOG,Japan,1,1,1,0,7.57
32157,1,Internet,RoundTrip,80,4,13,Sun,HNDJOG,Japan,0,0,0,0,7.57
32158,1,Mobile,RoundTrip,24,4,13,Sun,HNDJOG,Japan,0,1,0,0,7.57
32159,1,Internet,RoundTrip,44,4,12,Wed,HNDJOG,Indonesia,0,1,1,0,7.57
32160,1,Internet,RoundTrip,14,4,10,Sun,HNDJOG,Indonesia,0,0,1,1,7.57
32161,2,Internet,RoundTrip,102,4,1,Mon,HNDJOG,Japan,0,0,0,0,7.57
32162,1,Internet,RoundTrip,26,4,4,Sun,HNDJOG,Japan,0,0,0,0,7.57
32163,3,Internet,RoundTrip,59,4,5,Thu,HNDJOG,Japan,0,1,0,0,7.57
32164,1,Internet,RoundTrip,10,4,4,Fri,HNDKBR,Malaysia,1,0,1,0,7.57
32165,2,Internet,RoundTrip,67,4,2,Wed,HNDKBR,Malaysia,1,0,0,1,7.57
32166,7,Internet,RoundTrip,196,4,23,Fri,HNDKBR,Malaysia,0,0,0,0,7.57
32167,1,Mobile,RoundTrip,153,4,12,Fri,HNDKBR,Japan,0,1,1,0,7.57
32168,2,Internet,RoundTrip,25,4,15,Sat,HNDKBV,Japan,1,1,0,0,7.57
32169,2,Internet,RoundTrip,9,4,16,Wed,HNDKBV,Japan,1,1,0,0,7.57
32170,1,Internet,RoundTrip,233,4,0,Tue,HNDKBV,Japan,0,0,0,0,7.57
32171,2,Internet,RoundTrip,118,4,8,Wed,HNDKCH,Japan,1,0,1,1,7.57
32172,2,Internet,RoundTrip,428,4,20,Mon,HNDKCH,Malaysia,1,1,1,0,7.57
32173,1,Internet,RoundTrip,37,4,2,Tue,HNDKCH,Japan,1,0,0,0,7.57
32174,1,Internet,RoundTrip,0,4,2,Fri,HNDKCH,Japan,0,0,1,0,7.57
32175,1,Internet,RoundTrip,37,4,2,Tue,HNDKCH,Japan,1,0,0,0,7.57
32176,2,Internet,RoundTrip,76,4,18,Fri,HNDKCH,Japan,1,0,1,1,7.57
32177,1,Internet,RoundTrip,37,4,2,Tue,HNDKCH,Japan,1,0,0,0,7.57
32178,1,Internet,RoundTrip,21,4,21,Wed,HNDKCH,Japan,1,1,1,1,7.57
32179,1,Internet,RoundTrip,41,4,12,Sat,HNDKCH,Qatar,1,1,1,1,7.57
32180,2,Internet,RoundTrip,24,4,6,Fri,HNDKCH,Japan,1,0,0,0,7.57
32181,1,Internet,RoundTrip,301,4,4,Thu,HNDKCH,India,0,0,0,0,7.57
32182,2,Internet,RoundTrip,58,4,8,Sun,HNDKCH,Malaysia,1,1,0,1,7.57
32183,1,Internet,RoundTrip,37,4,2,Tue,HNDKCH,Japan,1,0,0,0,7.57
32184,1,Mobile,RoundTrip,78,4,12,Mon,HNDKCH,Japan,0,0,0,0,7.57
32185,3,Internet,RoundTrip,22,4,4,Thu,HNDKCH,Malaysia,1,0,1,0,7.57
32186,1,Internet,RoundTrip,48,4,14,Mon,HNDKNO,Indonesia,0,1,1,0,7.57
32187,1,Internet,RoundTrip,2,4,9,Wed,HNDKNO,Japan,0,0,0,0,7.57
32188,1,Internet,RoundTrip,85,4,13,Wed,HNDKNO,Japan,0,0,0,0,7.57
32189,1,Internet,RoundTrip,78,4,11,Sun,HNDKNO,Indonesia,1,1,1,0,7.57
32190,1,Internet,RoundTrip,7,4,7,Sat,HNDKNO,Japan,0,0,1,0,7.57
32191,1,Internet,RoundTrip,61,4,2,Wed,HNDKNO,Indonesia,1,0,0,1,7.57
32192,1,Internet,RoundTrip,171,4,4,Tue,HNDKNO,Indonesia,0,0,0,0,7.57
32193,1,Internet,RoundTrip,1,4,13,Tue,HNDKTM,Japan,0,1,0,0,7.57
32194,2,Internet,RoundTrip,16,4,3,Mon,HNDLGK,Japan,1,0,0,0,7.57
32195,2,Internet,RoundTrip,207,4,5,Mon,HNDLGK,Japan,0,0,1,0,7.57
32196,1,Internet,RoundTrip,255,4,18,Sat,HNDLGK,Japan,0,0,1,0,7.57
32197,2,Internet,RoundTrip,66,4,12,Mon,HNDLGK,Japan,1,0,0,0,7.57
32198,1,Internet,RoundTrip,17,4,15,Sat,HNDLGK,Japan,1,1,0,0,7.57
32199,1,Internet,RoundTrip,142,4,9,Sun,HNDLGK,Japan,0,0,0,0,7.57
32200,2,Internet,RoundTrip,31,4,11,Sun,HNDLGK,Japan,1,1,1,0,7.57
32201,1,Internet,RoundTrip,83,4,13,Tue,HNDLGK,Japan,0,1,0,1,7.57
32202,1,Mobile,RoundTrip,62,4,15,Fri,HNDLGK,Japan,0,1,0,0,7.57
32203,1,Internet,RoundTrip,10,4,15,Sun,HNDLGK,Japan,0,0,0,0,7.57
32204,2,Internet,RoundTrip,357,4,8,Sun,HNDLGK,Japan,0,0,0,0,7.57
32205,3,Internet,RoundTrip,47,4,12,Mon,HNDLGK,Japan,1,0,1,0,7.57
32206,2,Internet,RoundTrip,90,4,14,Sat,HNDLGK,Japan,0,0,0,0,7.57
32207,1,Internet,RoundTrip,22,4,14,Tue,HNDLGK,United States,1,0,1,0,7.57
32208,1,Mobile,RoundTrip,96,4,7,Wed,HNDLGK,Japan,1,0,0,0,7.57
32209,3,Internet,RoundTrip,293,4,14,Fri,HNDLGK,Japan,1,0,0,0,7.57
32210,4,Internet,RoundTrip,34,4,16,Tue,HNDLGK,Japan,1,0,0,0,7.57
32211,2,Internet,RoundTrip,43,4,14,Fri,HNDLGK,Japan,1,0,1,0,7.57
32212,2,Internet,RoundTrip,27,4,2,Sat,HNDLGK,Japan,0,0,0,0,7.57
32213,2,Internet,RoundTrip,57,4,16,Mon,HNDLGK,Japan,0,1,0,0,7.57
32214,2,Internet,RoundTrip,19,4,4,Sun,HNDLGK,Japan,1,0,0,0,7.57
32215,1,Internet,RoundTrip,120,4,9,Mon,HNDLGK,Japan,1,1,0,1,7.57
32216,1,Internet,RoundTrip,240,4,14,Tue,HNDLGK,Japan,0,0,0,0,7.57
32217,2,Internet,RoundTrip,82,4,14,Fri,HNDLGK,Japan,0,0,0,0,7.57
32218,2,Internet,RoundTrip,18,4,12,Sat,HNDLGK,Japan,1,0,0,0,7.57
32219,1,Internet,RoundTrip,21,4,12,Fri,HNDLGK,Japan,0,0,1,1,7.57
32220,1,Mobile,RoundTrip,85,4,15,Mon,HNDLGK,Japan,0,0,0,0,7.57
32221,1,Internet,RoundTrip,18,4,11,Thu,HNDLGK,Japan,0,0,0,0,7.57
32222,2,Internet,RoundTrip,46,4,9,Fri,HNDLGK,Japan,1,1,1,0,7.57
32223,1,Internet,RoundTrip,50,4,11,Tue,HNDLGK,France,0,0,0,0,7.57
32224,1,Mobile,RoundTrip,1,4,16,Wed,HNDLGK,Japan,1,0,0,0,7.57
32225,2,Internet,RoundTrip,250,4,16,Sat,HNDLGK,Japan,1,1,1,1,7.57
32226,2,Internet,RoundTrip,0,4,7,Sat,HNDLGK,India,1,0,0,0,7.57
32227,1,Internet,RoundTrip,263,4,16,Sat,HNDLGK,Japan,0,1,0,0,7.57
32228,2,Internet,RoundTrip,118,4,4,Thu,HNDLGK,Japan,1,0,0,0,7.57
32229,1,Internet,RoundTrip,255,4,18,Sun,HNDLGK,Japan,0,1,0,0,7.57
32230,2,Internet,RoundTrip,42,4,17,Mon,HNDLGK,Japan,0,1,0,1,7.57
32231,2,Internet,RoundTrip,23,4,15,Thu,HNDLGK,Japan,0,0,0,0,7.57
32232,1,Internet,RoundTrip,100,4,10,Mon,HNDLGK,Japan,1,0,1,0,7.57
32233,1,Internet,RoundTrip,175,4,15,Tue,HNDLGK,Japan,1,1,0,0,7.57
32234,2,Mobile,RoundTrip,2,4,3,Tue,HNDLGK,Japan,0,1,1,0,7.57
32235,3,Internet,RoundTrip,196,4,13,Wed,HNDLGK,Japan,1,0,0,0,7.57
32236,2,Internet,RoundTrip,381,4,4,Sat,HNDLGK,Japan,0,0,0,0,7.57
32237,1,Internet,RoundTrip,83,4,15,Tue,HNDLGK,Japan,1,1,1,0,7.57
32238,2,Internet,RoundTrip,51,4,10,Mon,HNDLGK,Japan,1,0,0,0,7.57
32239,2,Internet,RoundTrip,112,4,12,Wed,HNDLGK,Japan,0,1,1,0,7.57
32240,2,Internet,RoundTrip,94,4,15,Tue,HNDLGK,Japan,0,0,0,0,7.57
32241,2,Internet,RoundTrip,277,4,1,Sun,HNDLGK,Japan,1,1,1,0,7.57
32242,1,Mobile,RoundTrip,332,4,6,Tue,HNDLGK,Japan,0,0,0,0,7.57
32243,2,Internet,RoundTrip,67,4,7,Sat,HNDLGK,Japan,1,0,0,0,7.57
32244,1,Internet,RoundTrip,61,4,9,Sat,HNDLGK,Japan,0,0,0,1,7.57
32245,1,Mobile,RoundTrip,32,4,11,Fri,HNDLGK,Japan,1,0,0,0,7.57
32246,2,Internet,RoundTrip,113,4,19,Sun,HNDLOP,Japan,1,1,0,0,7.57
32247,1,Internet,RoundTrip,39,4,2,Fri,HNDMEL,Australia,0,0,0,1,8.83
32248,1,Internet,RoundTrip,4,4,16,Thu,HNDMEL,Japan,1,0,0,0,8.83
32249,1,Internet,RoundTrip,47,4,17,Tue,HNDMEL,Japan,0,0,0,0,8.83
32250,1,Internet,RoundTrip,32,4,7,Tue,HNDMEL,Japan,0,0,0,0,8.83
32251,1,Internet,RoundTrip,26,4,11,Sat,HNDMEL,Australia,1,0,0,1,8.83
32252,1,Internet,RoundTrip,31,4,7,Thu,HNDMEL,Japan,1,0,1,1,8.83
32253,1,Internet,RoundTrip,117,4,13,Sat,HNDMEL,Japan,0,0,1,1,8.83
32254,1,Internet,RoundTrip,57,4,0,Fri,HNDMEL,Japan,0,0,0,0,8.83
32255,1,Internet,RoundTrip,54,4,12,Tue,HNDMEL,Japan,1,1,1,0,8.83
32256,2,Internet,RoundTrip,65,4,13,Wed,HNDMLE,Japan,0,0,0,0,7.57
32257,1,Internet,RoundTrip,433,4,10,Wed,HNDMLE,Japan,1,1,1,0,7.57
32258,1,Internet,RoundTrip,40,4,3,Fri,HNDOOL,Australia,0,0,0,0,8.83
32259,1,Mobile,RoundTrip,36,4,22,Wed,HNDPEN,Japan,0,1,1,0,7.57
32260,3,Internet,RoundTrip,47,4,22,Tue,HNDPEN,Japan,1,1,0,0,7.57
32261,1,Internet,RoundTrip,333,4,9,Sun,HNDPEN,Japan,0,0,1,0,7.57
32262,2,Internet,RoundTrip,39,4,9,Fri,HNDPEN,Malaysia,1,1,1,1,7.57
32263,1,Internet,RoundTrip,27,4,1,Thu,HNDPEN,Japan,1,0,0,0,7.57
32264,4,Internet,RoundTrip,99,4,2,Sat,HNDPEN,Malaysia,1,0,1,0,7.57
32265,1,Mobile,RoundTrip,51,4,22,Fri,HNDPEN,Japan,0,1,0,0,7.57
32266,1,Internet,RoundTrip,107,4,5,Fri,HNDPEN,Japan,0,0,0,0,7.57
32267,1,Internet,RoundTrip,31,4,13,Fri,HNDPEN,Japan,1,1,1,1,7.57
32268,1,Internet,RoundTrip,27,4,5,Thu,HNDPEN,Malaysia,1,1,1,0,7.57
32269,3,Internet,RoundTrip,43,4,12,Wed,HNDPEN,Japan,0,0,0,0,7.57
32270,4,Internet,RoundTrip,36,4,11,Sat,HNDPEN,Thailand,1,0,0,1,7.57
32271,2,Mobile,RoundTrip,164,4,17,Mon,HNDPEN,Japan,0,1,0,0,7.57
32272,1,Mobile,RoundTrip,2,4,6,Tue,HNDPEN,Japan,0,0,1,0,7.57
32273,1,Internet,RoundTrip,8,4,14,Thu,HNDPEN,Malaysia,1,0,0,0,7.57
32274,1,Mobile,RoundTrip,26,4,9,Sat,HNDPEN,Japan,1,0,0,0,7.57
32275,1,Mobile,RoundTrip,35,4,9,Fri,HNDPEN,Japan,0,0,0,0,7.57
32276,3,Internet,RoundTrip,24,4,6,Sat,HNDPEN,Japan,0,1,1,0,7.57
32277,2,Internet,RoundTrip,164,4,6,Mon,HNDPEN,Malaysia,0,0,0,0,7.57
32278,3,Internet,RoundTrip,21,4,1,Fri,HNDPEN,Malaysia,1,1,1,1,7.57
32279,1,Internet,RoundTrip,50,4,13,Wed,HNDPEN,Japan,0,0,0,0,7.57
32280,1,Internet,RoundTrip,231,4,14,Sun,HNDPEN,Japan,0,0,1,0,7.57
32281,1,Mobile,RoundTrip,42,4,16,Wed,HNDPEN,Japan,0,0,1,0,7.57
32282,1,Internet,RoundTrip,103,4,8,Wed,HNDPEN,Japan,0,1,0,0,7.57
32283,1,Mobile,RoundTrip,16,4,4,Thu,HNDPEN,Japan,1,1,1,0,7.57
32284,2,Internet,RoundTrip,222,4,8,Thu,HNDPEN,Japan,1,0,0,0,7.57
32285,2,Internet,RoundTrip,61,4,9,Sun,HNDPEN,Japan,1,0,0,0,7.57
32286,2,Internet,RoundTrip,100,4,1,Wed,HNDPEN,Japan,1,0,0,1,7.57
32287,1,Mobile,RoundTrip,36,4,1,Wed,HNDPEN,Japan,0,1,0,0,7.57
32288,1,Internet,RoundTrip,65,4,4,Sat,HNDPEN,Japan,0,0,0,0,7.57
32289,1,Internet,RoundTrip,37,4,15,Mon,HNDPEN,Japan,0,1,1,0,7.57
32290,5,Internet,RoundTrip,99,4,5,Sat,HNDPEN,Malaysia,1,0,1,0,7.57
32291,2,Internet,RoundTrip,77,4,15,Thu,HNDPEN,Japan,1,0,0,1,7.57
32292,2,Internet,RoundTrip,89,4,6,Thu,HNDPEN,Japan,1,1,1,1,7.57
32293,1,Internet,RoundTrip,14,4,14,Tue,HNDPEN,Malaysia,1,0,0,0,7.57
32294,3,Internet,RoundTrip,146,4,15,Thu,HNDPEN,Malaysia,1,0,1,0,7.57
32295,1,Mobile,RoundTrip,12,4,15,Wed,HNDPEN,Malaysia,0,0,0,0,7.57
32296,1,Internet,RoundTrip,11,4,8,Tue,HNDPEN,Singapore,0,1,1,0,7.57
32297,2,Internet,RoundTrip,62,4,12,Sat,HNDPEN,Japan,0,1,1,0,7.57
32298,2,Internet,RoundTrip,188,4,6,Wed,HNDPEN,Malaysia,1,1,0,1,7.57
32299,2,Internet,RoundTrip,151,4,9,Fri,HNDPEN,Japan,1,1,1,0,7.57
32300,3,Internet,RoundTrip,126,4,18,Mon,HNDPEN,United Kingdom,0,0,1,0,7.57
32301,1,Internet,RoundTrip,10,4,5,Sat,HNDPEN,Malaysia,1,1,1,0,7.57
32302,1,Internet,RoundTrip,130,4,0,Mon,HNDPEN,Japan,0,0,0,0,7.57
32303,1,Internet,RoundTrip,231,4,13,Thu,HNDPEN,Japan,0,0,0,0,7.57
32304,1,Internet,RoundTrip,17,4,0,Fri,HNDPEN,Japan,0,0,1,0,7.57
32305,1,Internet,RoundTrip,361,4,0,Mon,HNDPEN,Japan,0,0,0,0,7.57
32306,1,Internet,RoundTrip,8,4,9,Wed,HNDPEN,Malaysia,1,0,0,1,7.57
32307,1,Internet,RoundTrip,27,4,13,Tue,HNDPEN,Malaysia,1,0,0,0,7.57
32308,1,Internet,RoundTrip,14,4,11,Fri,HNDPEN,Japan,1,1,1,1,7.57
32309,1,Internet,RoundTrip,10,4,5,Mon,HNDPEN,Japan,1,0,0,0,7.57
32310,3,Internet,RoundTrip,30,4,9,Sun,HNDPEN,Malaysia,0,0,0,1,7.57
32311,2,Internet,RoundTrip,44,4,17,Sun,HNDPEN,Malaysia,1,0,0,1,7.57
32312,2,Internet,RoundTrip,19,4,11,Tue,HNDPEN,Philippines,1,0,0,0,7.57
32313,1,Mobile,RoundTrip,7,4,8,Tue,HNDPEN,Malaysia,0,0,1,1,7.57
32314,2,Internet,RoundTrip,71,4,17,Mon,HNDPEN,Japan,1,1,0,0,7.57
32315,1,Internet,RoundTrip,42,4,16,Thu,HNDPEN,Japan,0,1,0,0,7.57
32316,2,Internet,RoundTrip,51,4,5,Sun,HNDPEN,Japan,1,0,0,0,7.57
32317,1,Internet,RoundTrip,217,4,11,Sat,HNDPEN,Japan,0,1,1,0,7.57
32318,2,Mobile,RoundTrip,28,4,12,Wed,HNDPEN,Japan,1,0,0,0,7.57
32319,1,Internet,RoundTrip,60,4,4,Sun,HNDPEN,Japan,1,1,0,0,7.57
32320,1,Internet,RoundTrip,35,4,9,Mon,HNDPEN,Japan,0,0,1,0,7.57
32321,2,Internet,RoundTrip,104,4,5,Thu,HNDPEN,Malaysia,1,0,0,0,7.57
32322,1,Internet,RoundTrip,371,4,15,Fri,HNDPEN,Malaysia,1,0,0,0,7.57
32323,1,Internet,RoundTrip,26,4,1,Fri,HNDPEN,Japan,1,0,0,0,7.57
32324,2,Mobile,RoundTrip,34,4,12,Fri,HNDPEN,Japan,0,0,1,0,7.57
32325,3,Internet,RoundTrip,53,4,23,Wed,HNDPEN,Japan,1,0,0,0,7.57
32326,2,Internet,RoundTrip,74,4,9,Sun,HNDPEN,Japan,0,0,1,0,7.57
32327,1,Internet,RoundTrip,33,4,12,Sun,HNDPEN,Indonesia,0,1,1,1,7.57
32328,1,Internet,RoundTrip,107,4,6,Fri,HNDPEN,Japan,0,0,0,0,7.57
32329,1,Internet,RoundTrip,10,4,8,Thu,HNDPEN,Japan,1,0,0,1,7.57
32330,1,Mobile,RoundTrip,50,4,3,Thu,HNDPEN,Japan,0,0,1,0,7.57
32331,5,Internet,RoundTrip,47,4,14,Sat,HNDPEN,Japan,1,0,0,0,7.57
32332,1,Internet,RoundTrip,5,4,9,Fri,HNDPEN,Malaysia,0,1,1,0,7.57
32333,1,Internet,RoundTrip,49,4,6,Sat,HNDPEN,Japan,0,1,0,0,7.57
32334,1,Internet,RoundTrip,12,4,0,Sat,HNDPEN,Japan,1,1,0,1,7.57
32335,1,Internet,RoundTrip,37,4,17,Sat,HNDPEN,South Korea,0,0,0,1,7.57
32336,2,Internet,RoundTrip,181,4,16,Sun,HNDPEN,Japan,0,1,0,0,7.57
32337,1,Internet,RoundTrip,2,4,4,Mon,HNDPEN,Japan,0,0,1,1,7.57
32338,1,Mobile,RoundTrip,99,4,11,Tue,HNDPER,Australia,0,0,0,0,7.57
32339,2,Internet,RoundTrip,52,4,17,Thu,HNDPER,Japan,0,1,1,0,7.57
32340,1,Internet,RoundTrip,304,4,23,Sun,HNDPER,Australia,0,0,1,0,7.57
32341,1,Mobile,RoundTrip,59,4,11,Sun,HNDPER,Japan,0,0,0,0,7.57
32342,1,Internet,RoundTrip,22,4,16,Tue,HNDPER,Japan,0,0,0,0,7.57
32343,1,Internet,OneWay,80,4,12,Wed,HNDPER,Australia,0,0,0,0,7.57
